"Grid_ID","Longitude","Latitude","Species_N_All","Species_N_Inf","MDT","So_Pi","Df_Pi","Co_Pi","Sk_Pi","Um_Pi","Ra_Pi","Cp_Pi","Pa_Pi","Ck_Pi","Determinate","Indeterminate","H","Indeterminate_adj","Determinate_adj","H_Rank"
833,105.1251642,35.55067178,540,476,7.790598323,0.117647059,0.207983193,0.027310924,0.098739496,0.071428571,0.197478992,0.136554622,0.12394958,0.018907563,0.325630252,0.674369748,2.01985333852772,0.674165499952385,0.325834500047615,0.671559633027523
834,74.90292959,40.4476618,103,91,7.729101607,0.153846154,0.120879121,0.021978022,0.043956044,0.043956044,0.263736264,0.252747253,0.076923077,0.021978022,0.274725275,0.725274725,1.88231418690792,0.71266342671176,0.28733657328824,0.193577981651376
835,96.05846711,35.76199155,102,90,4.382313301,0.044444444,0.077777778,0.033333333,0.211111111,0.077777778,0.188888889,0.322222222,0.022222222,0.022222222,0.122222222,0.877777778,1.82628864976972,0.82958113494833,0.17041886505167,0.156880733944954
836,129.5575237,43.17472695,725,629,7.484941311,0.101748808,0.193958665,0.049284579,0.108108108,0.087440382,0.206677266,0.135135135,0.100158983,0.017488076,0.295707473,0.704292527,2.05010628481386,0.702891869286092,0.297108130713908,0.830275229357798
837,108.0044408,21.65191624,1011,871,10.88787467,0.152698048,0.273249139,0.032146958,0.097588978,0.080367394,0.179104478,0.058553387,0.126291619,0,0.425947187,0.574052813,1.91718263403962,0.576985432055404,0.423014567944596,0.24954128440367
838,123.2703931,42.98508808,44,40,7.161000057,0.075,0.25,0.025,0.15,0.1,0.2,0.15,0.05,0,0.325,0.675,1.90413431497095,0.673216665714064,0.326783334285936,0.222018348623853
839,107.7082151,24.01450034,992,839,9.907304388,0.125148987,0.252681764,0.045292014,0.10965435,0.076281287,0.194278903,0.094159714,0.10250298,0,0.377830751,0.622169249,1.96081023074892,0.623694708534272,0.376305291465728,0.400917431192661
840,102.8031693,36.32642285,828,731,7.906988995,0.109439124,0.186046512,0.064295486,0.095759234,0.077975376,0.195622435,0.158686731,0.094391245,0.017783858,0.295485636,0.704514364,2.06077508027794,0.703294132336034,0.296705867663966,0.88256880733945
841,106.594406,27.58991353,577,502,8.681558736,0.131474104,0.239043825,0.059760956,0.077689243,0.107569721,0.197211155,0.06374502,0.105577689,0.017928287,0.370517929,0.629482071,2.02067762389576,0.631601825742968,0.368398174257032,0.676146788990826
842,133.8525187,47.90024096,110,98,10.3525582,0.173469388,0.204081633,0.040816327,0.112244898,0.102040816,0.255102041,0.040816327,0.051020408,0.020408163,0.377551021,0.622448979,1.94743987070269,0.632935890010592,0.367064109989408,0.352293577981651
843,103.1174869,32.79239369,1709,1490,7.653188942,0.110067114,0.177181208,0.058389262,0.086577181,0.11409396,0.188590604,0.154362416,0.095302013,0.015436242,0.287248322,0.712751678,2.06630058743322,0.711993721352357,0.288006278647643,0.907339449541284
844,107.4291162,33.84712599,2774,2423,8.381749651,0.111432109,0.190260008,0.065621131,0.097812629,0.101114321,0.197688816,0.117622782,0.095749071,0.022699133,0.301692117,0.698307883,2.08082812222422,0.697999371586413,0.302000628413587,0.961467889908257
845,99.85116429,41.46375485,68,60,6.385884468,0.15,0.2,0.066666667,0.116666667,0.016666667,0.183333333,0.183333333,0.083333333,0,0.35,0.65,1.93498897916172,0.656440156460487,0.343559843539513,0.312844036697248
846,93.29307937,32.72687532,29,25,8.770722544,0.12,0.08,0.12,0.04,0.12,0.24,0.08,0.2,0,0.2,0.8,1.96056199695654,0.732473912717229,0.267526087282771,0.397247706422018
847,78.92302255,40.95663475,165,147,7.278440015,0.170068027,0.149659864,0.054421769,0.170068027,0.054421769,0.142857143,0.136054422,0.081632653,0.040816327,0.319727891,0.680272109,2.08814113885547,0.678758268322544,0.321241731677456,0.977064220183486
848,96.56671154,39.38900505,15,10,10.28326177,0.1,0.2,0.1,0.1,0,0.3,0.2,0,0,0.3,0.7,1.69574253416963,0.678486917047348,0.321513082952652,0.0912844036697248
849,114.1064523,22.48128865,905,792,9.792485878,0.126262626,0.220959596,0.03030303,0.116161616,0.054292929,0.213383838,0.11489899,0.123737374,0,0.347222222,0.652777778,1.94585946997801,0.653371389012178,0.346628610987822,0.342201834862385
850,134.7986433,48.34511753,16,10,13.31456505,0.1,0.3,0.1,0.2,0,0.3,0,0,0,0.4,0.6,1.50478828368119,0.651666295674492,0.348333704325508,0.0577981651376147
851,94.67302375,42.77106359,17,14,8.309852986,0.071428571,0.214285714,0,0,0.142857143,0.285714286,0.214285714,0.071428571,0,0.285714285,0.714285715,1.67311836113687,0.685415683331515,0.314584316668485,0.0834862385321101
852,109.6714382,23.13153429,932,805,9.362658579,0.120496894,0.279503106,0.032298137,0.106832298,0.091925466,0.178881988,0.088198758,0.099378882,0.002484472,0.4,0.6,1.94685897241412,0.602314549940044,0.397685450059956,0.347706422018349
853,73.96691116,38.85301644,63,56,6.138110279,0.160714286,0.035714286,0,0.053571429,0,0.339285714,0.232142857,0.107142857,0.071428571,0.196428572,0.803571428,1.70318081767198,0.76000967215502,0.23999032784498,0.094954128440367
854,89.44067583,34.84332921,23,23,9.891483,0.130434783,0.130434783,0.043478261,0,0.043478261,0.304347826,0.130434783,0.217391304,0,0.260869566,0.739130434,1.76349112169656,0.701946717538046,0.298053282461954,0.119724770642202
855,106.6962051,24.89298057,1569,1363,9.908978265,0.121056493,0.281731475,0.044754219,0.093910492,0.079236977,0.213499633,0.078503302,0.084372707,0.002934703,0.402787968,0.597212032,1.92972279997996,0.598652336661243,0.401347663338757,0.291743119266055
856,114.5245645,42.65627509,163,154,8.422301992,0.123376623,0.214285714,0.019480519,0.103896104,0.103896104,0.175324675,0.175324675,0.071428571,0.012987013,0.337662337,0.662337663,1.99093896815328,0.663581548320773,0.336418451679227,0.526605504587156
857,122.1403063,37.3696081,123,102,9.5202279,0.107843137,0.18627451,0.088235294,0.098039216,0.12745098,0.176470588,0.058823529,0.156862745,0,0.294117647,0.705882353,2.0210015335793,0.698436708176522,0.301563291823478,0.677064220183486
858,85.79869979,47.8409485,83,75,7.21949899,0.106666667,0.106666667,0.026666667,0.12,0.08,0.306666667,0.146666667,0.066666667,0.04,0.213333334,0.786666666,1.98389907037675,0.755706158531957,0.244293841468043,0.495412844036697
859,103.6450157,39.9178586,60,57,5.425660119,0.087719298,0.122807018,0.01754386,0.140350877,0.035087719,0.210526316,0.315789474,0.070175439,0,0.210526316,0.789473684,1.81355765173168,0.750992504673763,0.249007495326237,0.148623853211009
860,119.372087,35.44907269,86,68,10.25034668,0.147058824,0.220588235,0.073529412,0.088235294,0.220588235,0.176470588,0,0.044117647,0.029411765,0.367647059,0.632352941,1.90235896529944,0.643305616637729,0.356694383362271,0.21743119266055
861,102.0359991,32.72611158,1290,1128,7.735435797,0.105496454,0.132092199,0.035460993,0.112588652,0.127659574,0.187056738,0.169326241,0.109042553,0.021276596,0.237588653,0.762411347,2.06958263179946,0.760243061282016,0.239756938717984,0.925688073394495
862,94.77339076,36.50776085,177,161,6.480281864,0.093167702,0.080745342,0.043478261,0.211180124,0.02484472,0.236024845,0.229813665,0.074534161,0.00621118,0.173913044,0.826086956,1.88464027897854,0.803555337090349,0.196444662909651,0.195412844036697
863,92.66581345,40.72930617,80,75,5.685731554,0.106666667,0.04,0.053333333,0.146666667,0.066666667,0.213333333,0.24,0.133333333,0,0.146666667,0.853333333,1.9266274958641,0.804589304079988,0.195410695920012,0.284403669724771
864,100.0056747,22.65394982,901,775,9.462118671,0.121290323,0.249032258,0.052903226,0.095483871,0.081290323,0.242580645,0.065806452,0.089032258,0.002580645,0.370322581,0.629677419,1.93924043075174,0.631069223885508,0.368930776114492,0.322935779816514
865,83.58102863,41.9700653,153,128,9.244048428,0.1640625,0.2109375,0.078125,0.1484375,0.046875,0.171875,0.109375,0.046875,0.0234375,0.375,0.625,2.02672209834423,0.63301267384254,0.36698732615746,0.704587155963303
866,112.8937282,32.95297231,1079,948,8.444019019,0.114978903,0.216244726,0.056962025,0.083333333,0.108649789,0.188818565,0.105485232,0.110759494,0.014767932,0.331223629,0.668776371,2.04927613823641,0.668827452423278,0.331172547576722,0.827522935779817
867,121.8692601,30.89929597,166,147,7.534919622,0.136054422,0.163265306,0.06122449,0.108843537,0.054421769,0.176870748,0.129251701,0.156462585,0.013605442,0.299319728,0.700680272,2.05766100584587,0.69597147868914,0.30402852131086,0.86697247706422
868,100.5444185,36.1781879,605,549,6.425943224,0.100182149,0.116575592,0.036429872,0.180327869,0.06557377,0.176684882,0.189435337,0.122040073,0.012750455,0.216757741,0.783242259,2.02301750957505,0.777909212198686,0.222090787801314,0.688073394495413
869,113.2100154,40.91711596,117,110,6.784764374,0.081818182,0.136363636,0.018181818,0.145454545,0.118181818,0.1,0.209090909,0.154545455,0.036363636,0.218181818,0.781818182,2.04874537278477,0.759714502836053,0.240285497163947,0.826605504587156
870,92.03153716,33.44622884,92,83,7.392115873,0.120481928,0.048192771,0.120481928,0.180722892,0.072289157,0.192771084,0.192771084,0.072289157,0,0.168674699,0.831325301,1.97978536763186,0.7915619861264,0.2084380138736,0.477981651376147
871,104.1365287,33.73421052,1261,1091,7.942088698,0.117323556,0.202566453,0.079743355,0.085242896,0.111824015,0.180568286,0.125572869,0.072410632,0.024747938,0.319890009,0.680109991,2.08264773613801,0.679878014315962,0.320121985684038,0.96605504587156
872,116.2838307,23.16366057,789,671,9.442481281,0.146050671,0.248882265,0.046199702,0.099850969,0.093889717,0.187779434,0.056631893,0.12071535,0,0.394932936,0.605067064,1.95322897145985,0.607627783070517,0.392372216929483,0.375229357798165
873,102.5479592,38.97325431,427,386,7.601067585,0.124352332,0.129533679,0.049222798,0.113989637,0.051813472,0.212435233,0.202072539,0.082901554,0.033678756,0.253886011,0.746113989,2.04598170580327,0.741128762226176,0.258871237773824,0.811009174311927
874,80.90497966,33.08741527,27,25,9.592614195,0.08,0.04,0.12,0.12,0.08,0.16,0.2,0.2,0,0.12,0.88,1.97872306394544,0.770725988744959,0.229274011255041,0.470183486238532
875,110.7700087,38.296743,808,721,7.040834793,0.095700416,0.196948682,0.066574202,0.102635229,0.083217753,0.184466019,0.138696255,0.104022191,0.027739251,0.292649098,0.707350902,2.0861597497115,0.706010934459616,0.293989065540384,0.973394495412844
876,102.9638307,34.5607699,1138,1007,7.390671952,0.107249255,0.160873883,0.054617676,0.115193644,0.098311817,0.181727905,0.160873883,0.086395233,0.034756703,0.268123138,0.731876862,2.10132950839599,0.730260419510693,0.269739580489307,0.993577981651376
877,86.19630458,34.25457826,4,4,1.375261791,0,0.25,0,0,0,0,0.25,0.5,0,0.25,0.75,1.03972077083992,0.680753884692565,0.319246115307435,0.0188073394495413
878,121.028761,37.0012339,330,289,7.849597809,0.117647059,0.228373702,0.083044983,0.076124567,0.076124567,0.190311419,0.114186851,0.100346021,0.01384083,0.346020761,0.653979239,2.04124515673724,0.655413247117933,0.344586752882067,0.790825688073394
879,106.4485013,31.15801558,723,630,8.398852984,0.142857143,0.203174603,0.038095238,0.09047619,0.084126984,0.223809524,0.112698413,0.093650794,0.011111111,0.346031746,0.653968254,2.00474057162948,0.65465875323565,0.34534124676435,0.597247706422018
880,119.2171538,40.63982393,613,524,7.848894589,0.097328244,0.200381679,0.045801527,0.106870229,0.080152672,0.230916031,0.139312977,0.091603053,0.007633588,0.297709923,0.702290077,2.00057360142261,0.700721751442043,0.299278248557957,0.580733944954128
881,90.29767418,44.93134577,54,43,6.833029794,0.186046512,0.11627907,0,0.069767442,0.093023256,0.255813953,0.23255814,0.023255814,0.023255814,0.302325582,0.697674418,1.83267836962781,0.68716492705792,0.31283507294208,0.161467889908257
882,86.93024223,28.18374859,328,280,7.477433917,0.164285714,0.092857143,0.053571429,0.103571429,0.085714286,0.139285714,0.260714286,0.089285714,0.010714286,0.257142857,0.742857143,2.0089902691612,0.736441412963105,0.263558587036895,0.620183486238532
883,97.59141317,40.38197045,170,155,8.011057101,0.122580645,0.187096774,0.04516129,0.135483871,0.019354839,0.161290323,0.187096774,0.090322581,0.051612903,0.309677419,0.690322581,2.0359805466739,0.687370804136294,0.312629195863706,0.758715596330275
884,107.2784699,38.27065372,10,10,3.441946759,0.1,0.1,0,0.3,0.1,0.2,0.2,0,0,0.2,0.8,1.69574253416963,0.705307538420204,0.294692461579796,0.0912844036697248
885,85.95690548,42.41662948,856,756,7.605011106,0.092592593,0.12037037,0.062169312,0.169312169,0.055555556,0.175925926,0.189153439,0.121693122,0.013227513,0.212962963,0.787037037,2.04336487713162,0.782981177262024,0.217018822737976,0.803669724770642
886,116.7874122,27.43705496,1386,1203,9.013429318,0.136325852,0.229426434,0.049875312,0.100581879,0.08312552,0.209476309,0.072319202,0.113050707,0.005818786,0.365752286,0.634247714,1.99052080440668,0.635053970033243,0.364946029966757,0.523853211009174
887,123.1070317,42.10431651,639,554,7.41431112,0.124548736,0.176895307,0.055956679,0.131768953,0.075812274,0.171480144,0.140794224,0.097472924,0.025270758,0.301444043,0.698555957,2.08807991559491,0.697243847137203,0.302756152862797,0.976146788990826
888,114.11507,35.57779033,914,806,8.396037024,0.117866005,0.214640199,0.040942928,0.112903226,0.066997519,0.208436725,0.106699752,0.11662531,0.014888337,0.332506204,0.667493796,2.01937374353031,0.667595578330575,0.332404421669425,0.665137614678899
889,97.3189955,35.00313366,82,75,5.589215171,0.213333333,0.04,0.013333333,0.106666667,0.093333333,0.173333333,0.226666667,0.133333333,0,0.253333333,0.746666667,1.88483505544911,0.726376272083036,0.273623727916964,0.196330275229358
890,127.3697539,44.33479803,36,31,5.323684756,0.129032258,0.129032258,0.064516129,0.096774194,0.096774194,0.290322581,0.064516129,0.096774194,0.032258065,0.258064516,0.741935484,2.02993961359126,0.708542376294653,0.291457623705347,0.722018348623853
891,85.09941728,37.68853873,155,141,5.861367793,0.092198582,0.085106383,0.063829787,0.09929078,0.063829787,0.262411348,0.234042553,0.063829787,0.035460993,0.177304965,0.822695035,1.99506492886198,0.798035566150416,0.201964433849584,0.555963302752294
892,121.1797688,53.00260232,104,87,8.542864363,0.103448276,0.16091954,0.034482759,0.137931034,0.114942529,0.183908046,0.195402299,0.045977011,0.022988506,0.264367816,0.735632184,2.02544938795481,0.720106710133288,0.279893289866712,0.696788990825688
893,74.46011772,39.74441,134,121,7.520158731,0.132231405,0.115702479,0.024793388,0.066115702,0.041322314,0.256198347,0.223140496,0.090909091,0.049586777,0.247933884,0.752066116,1.97053943227559,0.737076573766812,0.262923426233188,0.430275229357798
894,100.5952996,26.34632955,1676,1440,8.897097953,0.124305556,0.213888889,0.058333333,0.083333333,0.092361111,0.243055556,0.098611111,0.080555556,0.005555556,0.338194445,0.661805555,1.98588944481419,0.661969133244355,0.338030866755645,0.504587155963303
895,117.5375096,38.96838367,126,110,10.18570858,0.072727273,0.281818182,0.045454545,0.145454545,0.027272727,0.172727273,0.090909091,0.145454545,0.018181818,0.354545455,0.645454545,1.94128502622449,0.650452543784253,0.349547456215747,0.328440366972477
896,130.8589018,47.37334411,1708,1487,8.063098226,0.114324143,0.195696032,0.055817081,0.099529254,0.068594486,0.206455952,0.142568931,0.102891728,0.014122394,0.310020175,0.689979825,2.03924914106676,0.689630675421512,0.310369324578488,0.778899082568807
897,110.6681662,26.74212031,2533,2188,9.160758742,0.138939671,0.226234004,0.050731261,0.095063985,0.095521024,0.207038391,0.087294333,0.094149909,0.005027422,0.365173675,0.634826325,1.99771352713414,0.63526696237048,0.36473303762952,0.568807339449541
898,116.4868568,45.9678111,15,14,6.633571177,0.071428571,0.142857143,0,0.071428571,0.142857143,0.285714286,0.142857143,0.071428571,0.071428571,0.214285714,0.785714286,1.94591014672311,0.709637705772364,0.290362294227636,0.344495412844037
899,109.6277695,33.87339649,1511,1319,8.337919178,0.104624716,0.213798332,0.06595906,0.097043215,0.090219864,0.209249431,0.102350265,0.096285064,0.020470053,0.318423048,0.681576952,2.05428004936529,0.681354531265232,0.318645468734768,0.848623853211009
900,117.6303087,37.98913878,102,93,7.574636348,0.075268817,0.182795699,0.053763441,0.23655914,0.032258065,0.139784946,0.129032258,0.139784946,0.010752688,0.258064516,0.741935484,1.97733582247443,0.725754639546356,0.274245360453644,0.458715596330275
901,132.8590882,47.84857716,89,83,11.08915556,0.180722892,0.192771084,0.048192771,0.108433735,0.108433735,0.253012048,0.036144578,0.048192771,0.024096386,0.373493976,0.626506024,1.95812166509562,0.637415552224441,0.362584447775559,0.388073394495413
902,100.499216,27.24032891,3318,2861,8.371275999,0.130723523,0.184201328,0.059769311,0.083537225,0.107654666,0.21391122,0.135267389,0.066759874,0.018175463,0.314924851,0.685075149,2.04733762079981,0.684938428044023,0.315061571955977,0.819266055045872
903,113.7735134,28.47408728,579,515,8.368435823,0.132038835,0.227184466,0.040776699,0.085436893,0.099029126,0.221359223,0.087378641,0.099029126,0.00776699,0.359223301,0.640776699,1.9871610414536,0.642277354924111,0.357722645075889,0.511009174311927
904,89.88856619,33.10817929,24,24,10.851841,0.125,0.166666667,0.041666667,0,0.041666667,0.291666667,0.125,0.208333333,0,0.291666667,0.708333333,1.76949500769983,0.688259475412773,0.311740524587227,0.125688073394495
905,118.0197194,40.71665755,1266,1114,8.125938854,0.110412926,0.187612208,0.047576302,0.111310592,0.101436266,0.209156194,0.116696589,0.096050269,0.019748654,0.298025134,0.701974866,2.05911565247312,0.701224839762681,0.298775160237319,0.877064220183486
906,111.6781273,26.73150689,903,785,8.602571873,0.142675159,0.256050955,0.039490446,0.098089172,0.09044586,0.188535032,0.087898089,0.094267516,0.002547771,0.398726114,0.601273886,1.96550419226299,0.603602634588459,0.396397365411541,0.41651376146789
907,93.45286066,42.62899119,192,169,8.25568341,0.147928994,0.147928994,0.076923077,0.130177515,0.047337278,0.171597633,0.112426036,0.130177515,0.035502959,0.295857988,0.704142012,2.10459688426,0.699479787582853,0.300520212417147,0.996330275229358
908,91.83250238,34.31774987,32,26,5.958233655,0.076923077,0.038461538,0.115384615,0.269230769,0.153846154,0.115384615,0.192307692,0.038461538,0,0.115384615,0.884615385,1.90456937567552,0.775028796722137,0.224971203277863,0.223853211009174
909,83.22426406,46.47838702,875,755,7.313327665,0.103311258,0.136423841,0.042384106,0.125827815,0.082119205,0.194701987,0.190728477,0.094039735,0.030463576,0.239735099,0.760264901,2.0696079428971,0.757137622601728,0.242862377398272,0.926605504587156
910,115.655009,25.69955448,953,839,8.547692914,0.139451728,0.219308701,0.039332539,0.106078665,0.076281287,0.225268176,0.082240763,0.10727056,0.00476758,0.358760429,0.641239571,1.975195190616,0.642164386397195,0.357835613602805,0.448623853211009
911,98.80387565,32.46956541,105,88,9.194522703,0.147727273,0.056818182,0.068181818,0.090909091,0.136363636,0.261363636,0.113636364,0.113636364,0.011363636,0.204545455,0.795454545,2.01410307556372,0.765905426093084,0.234094573906916,0.637614678899083
912,101.6815323,25.5299253,940,822,9.288210695,0.122871046,0.189781022,0.03163017,0.092457421,0.070559611,0.277372263,0.086374696,0.120437956,0.008515815,0.312652068,0.687347932,1.95220759796151,0.686809948294586,0.313190051705414,0.373394495412844
913,104.4435434,29.29618238,307,268,9.479328434,0.138059701,0.246268657,0.044776119,0.115671642,0.108208955,0.164179104,0.093283582,0.089552239,0,0.384328358,0.615671642,1.98167813801897,0.620747311827148,0.379252688172852,0.486238532110092
914,112.8623899,32.06575508,724,630,8.078508865,0.114285714,0.212698413,0.050793651,0.101587302,0.082539683,0.222222222,0.073015873,0.131746032,0.011111111,0.326984127,0.673015873,2.00905344240762,0.672915680816538,0.327084319183462,0.621100917431193
915,95.4381269,33.00515472,456,397,7.08338638,0.130982368,0.113350126,0.057934509,0.151133501,0.068010076,0.196473552,0.171284635,0.108312343,0.002518892,0.244332494,0.755667506,2.02421200500064,0.750197162159319,0.249802837840681,0.690825688073395
916,97.59695397,33.24530957,674,586,6.75820035,0.127986348,0.100682594,0.035836177,0.124573379,0.107508532,0.204778157,0.197952218,0.092150171,0.008532423,0.228668942,0.771331058,2.01852436911613,0.766849682149302,0.233150317850698,0.660550458715596
917,98.72042442,25.25447811,2864,2472,9.891663035,0.135517799,0.220064725,0.050970874,0.102750809,0.091828479,0.233414239,0.074838188,0.086165049,0.004449838,0.355582524,0.644417476,1.9777289792543,0.644703335843346,0.355296664156654,0.464220183486239
918,111.7493053,30.30805339,472,402,8.792674099,0.141791045,0.223880597,0.067164179,0.087064677,0.087064677,0.174129353,0.106965174,0.106965174,0.004975124,0.365671642,0.634328358,2.02743984002572,0.636633877030204,0.363366122969796,0.711009174311927
919,114.5080915,23.06028807,1488,1307,9.259486623,0.137719969,0.248661056,0.029839327,0.101759755,0.057383321,0.216526396,0.090283091,0.117061974,0.000765111,0.386381025,0.613618975,1.92541961231355,0.614784224296104,0.385215775703896,0.279816513761468
920,103.5407178,27.45635768,1780,1531,8.723666388,0.122795558,0.22338341,0.060744611,0.075114304,0.10711953,0.216851731,0.095362508,0.090790333,0.007838014,0.346178968,0.653821032,2.00764403751491,0.654114862463042,0.345885137536958,0.610091743119266
921,110.6420378,23.13010029,1681,1481,8.852074696,0.147197839,0.25590817,0.039162728,0.083727211,0.089128967,0.199864956,0.08507765,0.099932478,0,0.403106009,0.596893991,1.94247015078425,0.598227367388296,0.401772632611704,0.33302752293578
922,109.6435608,30.32055117,2578,2233,9.462776767,0.123152709,0.236453202,0.057321988,0.084639498,0.103000448,0.199283475,0.094491715,0.091804747,0.009852217,0.359605911,0.640394089,2.01503842440252,0.640758743157679,0.359241256842321,0.640366972477064
923,111.7129773,28.52349971,629,547,8.122482677,0.135283364,0.228519196,0.058500914,0.095063985,0.071297989,0.201096892,0.106032907,0.1023766,0.001828154,0.36380256,0.63619744,1.99134937173552,0.637832041532901,0.362167958467099,0.530275229357798
924,90.31760885,31.36782631,254,224,7.767191131,0.142857143,0.098214286,0.049107143,0.160714286,0.053571429,0.196428571,0.200892857,0.09375,0.004464286,0.241071429,0.758928571,1.99268168154054,0.749338013605137,0.250661986394863,0.541284403669725
925,106.6290287,26.69320426,1512,1281,8.718154673,0.12490242,0.229508197,0.057767369,0.094457455,0.087431694,0.202966432,0.094457455,0.101483216,0.007025761,0.354410617,0.645589383,2.01184751929472,0.646111035466051,0.353888964533949,0.629357798165138
926,99.7676344,33.44703622,278,242,7.28765024,0.144628099,0.123966942,0.074380165,0.107438017,0.08677686,0.194214876,0.198347107,0.05785124,0.012396694,0.268595041,0.731404959,2.04198523985518,0.725244245884985,0.274755754115015,0.798165137614679
927,124.1519004,47.41486409,235,203,6.615657156,0.108374384,0.108374384,0.034482759,0.172413793,0.088669951,0.142857143,0.167487685,0.133004926,0.044334975,0.216748768,0.783251232,2.09940516004653,0.769904284721622,0.230095715278378,0.990825688073395
928,114.7050941,26.64487616,2097,1813,9.158025136,0.138996139,0.229453944,0.045780474,0.093215665,0.090457805,0.212906784,0.078874793,0.10590182,0.004412576,0.368450083,0.631549917,1.98316259258089,0.632128921527013,0.367871078472987,0.491743119266055
929,84.4667796,29.34790598,57,49,8.525037664,0.163265306,0.06122449,0.020408163,0.224489796,0.040816327,0.081632653,0.204081633,0.204081633,0,0.224489796,0.775510204,1.86546538337229,0.737987808014016,0.262012191985984,0.178899082568807
930,100.3010553,29.02199454,2477,2151,8.126383462,0.128312413,0.165039517,0.053463505,0.083682008,0.10460251,0.217108322,0.156206416,0.060901906,0.030683403,0.29335193,0.70664807,2.06006300127333,0.706196567651914,0.293803432348086,0.880733944954128
931,121.0940482,52.30436425,105,88,8.624743841,0.102272727,0.159090909,0.034090909,0.147727273,0.113636364,0.181818182,0.193181818,0.045454545,0.022727273,0.261363636,0.738636364,2.02454850224188,0.722534553612998,0.277465446387002,0.693577981651376
932,120.6292895,50.45435038,573,485,8.333501282,0.082474227,0.173195876,0.055670103,0.121649485,0.098969072,0.191752577,0.169072165,0.072164948,0.035051546,0.255670103,0.744329897,2.07980191507245,0.740403097107715,0.259596902892285,0.957798165137615
933,120.8028166,43.2002645,57,52,4.476491582,0.057692308,0.134615385,0.057692308,0.115384615,0.134615385,0.25,0.192307692,0.038461538,0.019230769,0.192307693,0.807692307,1.98313872635274,0.760514670754172,0.239485329245828,0.490825688073394
934,82.87541976,37.23025007,124,110,6.348454121,0.136363636,0.090909091,0.027272727,0.136363636,0.027272727,0.263636364,0.163636364,0.127272727,0.027272727,0.227272727,0.772727273,1.96611726421908,0.752430372339434,0.247569627660566,0.420183486238532
935,91.94489224,28.91084597,508,445,7.570252689,0.107865169,0.123595506,0.060674157,0.11011236,0.123595506,0.170786517,0.17752809,0.121348315,0.004494382,0.231460675,0.768539325,2.05891779876338,0.762881323645187,0.237118676354813,0.875229357798165
936,91.20835974,36.92706054,115,106,5.502688134,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0,0.179245283,0.820754717,1.94941803340303,0.790016980630412,0.209983019369588,0.359633027522936
937,83.77449732,34.67072164,18,18,5.274812676,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0,0.111111111,0.888888889,1.79810550425288,0.757367890095099,0.242632109904901,0.141743119266055
938,108.5117816,34.75086948,549,493,7.535545944,0.105476673,0.180527383,0.060851927,0.09127789,0.085192698,0.182555781,0.160243408,0.101419878,0.032454361,0.286004056,0.713995944,2.09218668140773,0.711720294846277,0.288279705153723,0.98348623853211
939,122.3468375,44.86735497,26,23,7.309096394,0.173913043,0.130434783,0.086956522,0,0.086956522,0.043478261,0.217391304,0.217391304,0.043478261,0.304347826,0.695652174,1.93079934052612,0.68205997054893,0.31794002945107,0.295412844036697
940,115.9045619,44.38785945,216,194,7.917637961,0.128865979,0.108247423,0.051546392,0.087628866,0.149484536,0.164948454,0.201030928,0.082474227,0.025773196,0.237113402,0.762886598,2.07486854264967,0.751507799500094,0.248492200499906,0.944954128440367
941,120.2783702,40.62507113,914,798,8.140013692,0.13283208,0.224310777,0.045112782,0.114035088,0.109022556,0.197994987,0.062656642,0.109022556,0.005012531,0.357142857,0.642857143,1.99480802472054,0.643774424504713,0.356225575495287,0.553211009174312
942,115.4209452,38.18639398,130,122,6.539426926,0.090163934,0.213114754,0.049180328,0.139344262,0.073770492,0.155737705,0.155737705,0.106557377,0.016393443,0.303278688,0.696721312,2.04666956967475,0.691947538017461,0.308052461982539,0.81651376146789
943,86.45587265,33.39344717,4,4,1.375261791,0,0.25,0,0,0,0,0.25,0.5,0,0.25,0.75,1.03972077083992,0.680753884692565,0.319246115307435,0.0188073394495413
944,111.8895587,36.51577358,959,838,7.325310816,0.113365155,0.224343675,0.050119332,0.100238663,0.085918854,0.198090692,0.130071599,0.079952267,0.017899761,0.33770883,0.66229117,2.0335931098497,0.662553240934507,0.337446759065493,0.745871559633028
945,101.4059758,21.31201312,1145,952,11.47820611,0.099789916,0.24789916,0.032563025,0.129201681,0.055672269,0.25210084,0.042016807,0.140756303,0,0.347689076,0.652310924,1.86898581940216,0.652820555586772,0.347179444413228,0.186238532110092
946,99.13959795,23.54598677,2000,1719,10.25664044,0.108784177,0.255381035,0.03432228,0.104130308,0.086096568,0.248400233,0.062245492,0.098312973,0.002326934,0.364165212,0.635834788,1.91328261297148,0.636378010743603,0.363621989256397,0.235779816513761
947,106.3707603,32.93324614,1567,1364,8.063823771,0.103372434,0.229472141,0.053519062,0.100439883,0.08431085,0.198680352,0.120967742,0.090909091,0.018328446,0.332844575,0.667155425,2.03629496512992,0.667223021536058,0.332776978463942,0.761467889908257
948,75.65559994,37.31315463,192,171,6.701511857,0.128654971,0.099415205,0.070175439,0.122807018,0.064327485,0.257309942,0.157894737,0.087719298,0.011695906,0.228070176,0.771929824,2.02004223178275,0.757986761295253,0.242013238704747,0.672477064220183
