FlowerID,Inflorescence,OccNum_All,OccNum_Beetles,OccNum_Flies,OccNum_Bees,OccNum_Wasps,OccNum_Butterflies,OccNum_Moths
F16406,D,0.356067518,0.214285714,0.276091082,0.360655738,0.3,0.451269451,0.35162374
F16407,D,0.255702555,0.151785714,0.211574953,0.327868852,0.18,0.278460278,0.276595745
F16408,D,0.174498175,0.0625,0.162239089,0.213114754,0.113333333,0.248157248,0.142217245
F16409,D,0.184078467,0.080357143,0.173624288,0.213114754,0.12,0.248157248,0.157334826
F16410,D,0.219662409,0.133928571,0.200189753,0.262295082,0.093333333,0.356265356,0.152295633
F16411,D,0.151687956,0.035714286,0.163187856,0.163934426,0.046666667,0.185913186,0.137178052
F16412,D,0.157846715,0.089285714,0.089184061,0.147540984,0.066666667,0.216216216,0.170772676
F16413,D,0.203923358,0.142857143,0.114800759,0.262295082,0.146666667,0.254709255,0.228443449
F16415,D,0.028740876,0,0.013282732,0.06557377,0.006666667,0.040950041,0.031914894
F16416,D,0.010492701,0,0.0028463,0.032786885,0,0.027846028,0.003919373
F16417,D,0.050638686,0,0.046489564,0.049180328,0,0.091728092,0.032474804
F16418,D,0.32185219,0.133928571,0.223908918,0.295081967,0.093333333,0.381654382,0.370660694
F16419,D,0.098540146,0.026785714,0.065464896,0.098360656,0.026666667,0.18018018,0.072788354
F16420,D,0.183394161,0.044642857,0.174573055,0.196721311,0.046666667,0.248976249,0.163493841
F16421,D,0.145985401,0.035714286,0.154648956,0.163934426,0.04,0.201474201,0.118141097
F16422,D,0.439096715,0.285714286,0.252371917,0.442622951,0.233333333,0.522522523,0.519036954
F16423,D,0.160127737,0.053571429,0.147058824,0.163934426,0.04,0.221949222,0.142217245
F16424,D,0.678832117,0.553571429,0.525616698,0.721311475,0.493333333,0.744471744,0.746360582
F16425,D,0.135036496,0.035714286,0.149905123,0.147540984,0.04,0.18018018,0.109182531
F16426,D,0.559078467,0.526785714,0.479127135,0.573770492,0.22,0.666666667,0.562709966
F16427,D,0.145072993,0.044642857,0.119544592,0.245901639,0.046666667,0.235872236,0.109182531
F16428,D,0.089872263,0.017857143,0.073055028,0.180327869,0.026666667,0.158067158,0.059910414
F16429,D,0.00729927,0,0.003795066,0,0,0.018018018,0.003359462
F16430,D,0.001824818,0,0.0056926,0,0,0.001638002,0
F16431,D,0.146669708,0.035714286,0.126185958,0.180327869,0.04,0.227682228,0.118141097
F16432,D,0.027828467,0,0.021821632,0.032786885,0,0.029484029,0.034154535
F16433,D,0.142563869,0.035714286,0.131878558,0.163934426,0.04,0.194922195,0.127659574
F16435,D,0.169708029,0.053571429,0.185958254,0.31147541,0.066666667,0.236691237,0.125419933
F16436,D,0.136861314,0.035714286,0.149905123,0.147540984,0.04,0.183456183,0.111422172
F16438,D,0.220118613,0.089285714,0.173624288,0.213114754,0.046666667,0.290745291,0.222284434
F16439,D,0.179972628,0.053571429,0.186907021,0.262295082,0.06,0.241605242,0.14893617
F16440,D,0.192062044,0.044642857,0.166982922,0.163934426,0.033333333,0.245700246,0.193729003
F16441,D,0.125,0.035714286,0.118595825,0.147540984,0.033333333,0.175266175,0.106942889
F16442,D,0.093293796,0.008928571,0.030360531,0.081967213,0,0.173628174,0.089025756
F16443,D,0.276231752,0.169642857,0.218216319,0.31147541,0.126666667,0.350532351,0.277715566
F16445,D,0.016195255,0,0.020872865,0.016393443,0,0.025389025,0.009518477
F16446,D,0.237682482,0.0625,0.202087287,0.31147541,0.053333333,0.371007371,0.191489362
F16447,I,0.202554745,0.035714286,0.187855787,0.262295082,0.046666667,0.294840295,0.169652856
F16448,I,0.041514599,0.017857143,0.028462998,0.06557377,0,0.087633088,0.021836506
F16449,I,0.110857664,0.089285714,0.051233397,0.114754098,0.126666667,0.204750205,0.08174692
F16450,D,0.080063869,0.080357143,0.049335863,0.098360656,0.053333333,0.162162162,0.043673012
F16451,D,0.101505474,0.026785714,0.098671727,0.147540984,0.033333333,0.172809173,0.063269877
F16452,D,0.254105839,0.151785714,0.081593928,0.196721311,0.066666667,0.297297297,0.350503919
F16453,D,0.547673358,0.508928571,0.427893738,0.639344262,0.246666667,0.674037674,0.556550952
F16454,D,0.271213504,0.142857143,0.223908918,0.344262295,0.06,0.411957412,0.226203807
F16455,D,0.344434307,0.258928571,0.169829222,0.344262295,0.153333333,0.447174447,0.398656215
F16456,I,0.166058394,0.107142857,0.092030361,0.196721311,0.073333333,0.289107289,0.136058231
F16457,D,0.197536496,0.053571429,0.171726755,0.213114754,0.086666667,0.307125307,0.155655095
F16458,D,0.061815693,0.017857143,0.041745731,0.180327869,0.033333333,0.099099099,0.049272116
F16460,I,0.40830292,0.214285714,0.278937381,0.409836066,0.186666667,0.490581491,0.45912654
F16461,I,0.153284672,0.035714286,0.142314991,0.163934426,0.033333333,0.206388206,0.140537514
F16462,I,0.129562044,0.035714286,0.132827324,0.147540984,0.033333333,0.176085176,0.109182531
F16463,I,0.227645985,0.053571429,0.056925996,0.147540984,0.04,0.262080262,0.334266517
F16464,I,0.131843066,0.044642857,0.132827324,0.163934426,0.033333333,0.177723178,0.112541993
F16467,D,0.236313869,0.0625,0.162239089,0.180327869,0.026666667,0.387387387,0.207166853
F16472,D,0.06455292,0,0.059772296,0.098360656,0.006666667,0.098280098,0.052071669
F16473,D,0.149635036,0.035714286,0.157495256,0.163934426,0.046666667,0.196560197,0.128219485
F16474,D,0.028740876,0,0.022770398,0.049180328,0,0.054873055,0.017917133
F16475,D,0.125228102,0.026785714,0.111005693,0.180327869,0.04,0.224406224,0.077267637
F16478,D,0.298585766,0.205357143,0.281783681,0.344262295,0.126666667,0.472563473,0.208286674
F16479,D,0.044936131,0.008928571,0.024667932,0.032786885,0,0.081900082,0.038073908
F16480,D,0.065693431,0.017857143,0.018975332,0.06557377,0.006666667,0.143325143,0.048152296
F16481,D,0.125228102,0.044642857,0.129981025,0.163934426,0.033333333,0.199017199,0.083426652
F16482,D,0.028056569,0,0.011385199,0.06557377,0.006666667,0.040950041,0.031354983
F16483,D,0.051322993,0.017857143,0.037001898,0.114754098,0.02,0.104013104,0.026315789
F16484,D,0.012773723,0,0.025616698,0,0,0.018837019,0.003359462
F16486,D,0.045164234,0,0.033206831,0.06557377,0,0.081081081,0.033594625
F16487,D,0.026231752,0.017857143,0.025616698,0.016393443,0,0.060606061,0.006159015
F16489,D,0.026459854,0,0.009487666,0.06557377,0.006666667,0.038493038,0.030235162
F16490,I,0.028512774,0,0.012333966,0.06557377,0.006666667,0.042588043,0.030795073
F16491,D,0.029425182,0.008928571,0.023719165,0.06557377,0.006666667,0.055692056,0.016797312
F16492,D,0.068886861,0.017857143,0.024667932,0.06557377,0.026666667,0.144963145,0.049832027
F16493,D,0.390739051,0.258928571,0.135673624,0.262295082,0.193333333,0.436527437,0.539193729
F16494,D,0.128193431,0.026785714,0.146110057,0.180327869,0.04,0.202293202,0.078947368
F16495,D,0.136861314,0.035714286,0.138519924,0.163934426,0.033333333,0.19000819,0.113661814
F16496,D,0.010036496,0,0.027514231,0,0,0.008190008,0.002799552
F16497,D,0.004333942,0,0.007590133,0,0,0.008190008,0.00055991
F16498,D,0.004562044,0,0.001897533,0,0,0.012285012,0.001679731
F16499,D,0.716012774,0.741071429,0.619544592,0.721311475,0.313333333,0.783783784,0.758678611
F16500,D,0.249543796,0.0625,0.065464896,0.147540984,0.04,0.284193284,0.367301232
F16501,D,0.019388686,0,0.015180266,0.049180328,0,0.041769042,0.008398656
F16503,D,0.002965328,0,0.0028463,0.016393443,0,0.005733006,0.001119821
F16504,D,0.012089416,0.008928571,0.0028463,0.049180328,0,0.034398034,0.002239642
F16505,D,0.005702555,0,0.008538899,0.016393443,0,0.009009009,0.002239642
F16507,D,0.026687956,0,0.010436433,0.06557377,0.006666667,0.04013104,0.029115342
F16508,D,0.174498175,0.053571429,0.176470588,0.245901639,0.06,0.252252252,0.13493841
F16509,D,0.026459854,0,0.009487666,0.06557377,0.006666667,0.038493038,0.030235162
F16511,D,0.119981752,0.026785714,0.119544592,0.163934426,0.04,0.185094185,0.086786114
F16512,D,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F16513,D,0.104014599,0.035714286,0.063567362,0.131147541,0.013333333,0.189189189,0.0806271
F16514,D,0.162864964,0.107142857,0.09487666,0.213114754,0.02,0.289107289,0.130459127
F16515,D,0.05314781,0.008928571,0.031309298,0.081967213,0,0.108108108,0.034714446
F16517,D,0.05725365,0,0.040796964,0.049180328,0,0.083538084,0.057670773
F16518,D,0.028284672,0.008928571,0.012333966,0.081967213,0.006666667,0.041769042,0.029675252
F16519,D,0.17495438,0.053571429,0.163187856,0.245901639,0.06,0.24979525,0.145576708
F16520,D,0.086678832,0.017857143,0.084440228,0.081967213,0.006666667,0.110565111,0.082866741
F16521,D,0.131843066,0.035714286,0.139468691,0.147540984,0.033333333,0.177723178,0.109742441
F16522,D,0.174041971,0.035714286,0.163187856,0.180327869,0.046666667,0.242424242,0.152855543
F16524,D,0.029425182,0.008928571,0.011385199,0.098360656,0.006666667,0.041769042,0.032474804
F16525,D,0.490875912,0.330357143,0.347248577,0.540983607,0.26,0.592956593,0.533594625
F16526,D,0.015054745,0.008928571,0.014231499,0.049180328,0,0.032760033,0.003919373
F16529,D,0.107208029,0.026785714,0.115749526,0.147540984,0.033333333,0.171990172,0.06774916
F16530,D,0.00205292,0,0.001897533,0,0,0.005733006,0
F16531,D,0.047445255,0,0.063567362,0.06557377,0.013333333,0.063063063,0.032474804
F16533,D,0.186815693,0.053571429,0.15370019,0.245901639,0.06,0.288288288,0.153975364
F16534,D,0.335310219,0.294642857,0.317836812,0.475409836,0.16,0.483210483,0.25699888
F16535,D,0.083257299,0.017857143,0.031309298,0.032786885,0.006666667,0.225225225,0.029115342
F16536,D,0.175410584,0.053571429,0.160341556,0.245901639,0.06,0.250614251,0.147816349
F16537,D,0.026231752,0,0.021821632,0.049180328,0,0.058968059,0.009518477
F16539,D,0.029425182,0.017857143,0.027514231,0.180327869,0.006666667,0.055692056,0.010078387
F16540,D,0.197992701,0.080357143,0.204933586,0.229508197,0.053333333,0.257985258,0.171332587
F16541,D,0.156706204,0.044642857,0.095825427,0.163934426,0.066666667,0.2997543,0.109182531
F16542,D,0.135720803,0.035714286,0.134724858,0.31147541,0.04,0.221130221,0.086226204
F16543,D,0.171304745,0.0625,0.172675522,0.262295082,0.066666667,0.235053235,0.139417693
F16545,D,0.132983577,0.035714286,0.136622391,0.147540984,0.033333333,0.184275184,0.109742441
F16546,D,0.488594891,0.4375,0.380455408,0.557377049,0.153333333,0.583947584,0.516237402
F16548,D,0.152828467,0.053571429,0.130929791,0.163934426,0.04,0.226863227,0.130459127
F16550,D,0.765054745,0.714285714,0.709677419,0.852459016,0.626666667,0.842751843,0.75643897
F16551,I,0.060903285,0.008928571,0.038899431,0.081967213,0.006666667,0.105651106,0.050391937
F16552,D,0.162636861,0.053571429,0.114800759,0.147540984,0.046666667,0.280917281,0.127099664
F16554,I,0.052235401,0,0.029411765,0.081967213,0.006666667,0.100737101,0.038633819
F16555,D,0.238138686,0.196428571,0.187855787,0.295081967,0.086666667,0.276003276,0.255319149
F16556,D,0.281021898,0.160714286,0.258064516,0.278688525,0.04,0.416871417,0.22956327
F16559,I,0.353330292,0.205357143,0.30740038,0.409836066,0.3,0.384111384,0.371220605
F16560,I,0.184762774,0.053571429,0.186907021,0.229508197,0.06,0.247338247,0.157894737
F16561,I,0.164233577,0.035714286,0.172675522,0.163934426,0.046666667,0.200655201,0.152295633
F16562,I,0.045620438,0.035714286,0.024667932,0.147540984,0.026666667,0.094185094,0.023516237
F16563,I,0.151687956,0.044642857,0.162239089,0.180327869,0.046666667,0.193284193,0.131578947
F16564,D,0.25729927,0.160714286,0.214421252,0.344262295,0.18,0.28009828,0.276595745
F16566,I,0.02395073,0,0.0056926,0.098360656,0.033333333,0.058149058,0.009518477
F16567,I,0.245666058,0.089285714,0.241935484,0.278688525,0.126666667,0.321048321,0.215005599
F16569,D,0.576186131,0.455357143,0.423149905,0.590163934,0.34,0.611793612,0.669092945
F16570,D,0.232208029,0.125,0.194497154,0.278688525,0.086666667,0.331695332,0.203807391
F16571,D,0.164233577,0.035714286,0.019924099,0.081967213,0,0.19000819,0.25643897
F16572,D,0.081660584,0.008928571,0.067362429,0.06557377,0.013333333,0.148239148,0.055431131
F16573,D,0.092381387,0.008928571,0.037950664,0.081967213,0,0.160524161,0.091265398
F16574,D,0.204607664,0.089285714,0.177419355,0.327868852,0.066666667,0.280917281,0.183090705
F16575,D,0.14895073,0.0625,0.141366224,0.213114754,0.04,0.237510238,0.105263158
F16576,D,0.205291971,0.080357143,0.189753321,0.213114754,0.06,0.311220311,0.16181411
F16577,I,0.100136861,0.026785714,0.061669829,0.196721311,0.02,0.187551188,0.071108623
F16578,D,0.014826642,0,0.0056926,0.098360656,0.013333333,0.029484029,0.008398656
F16579,D,0.17084854,0.053571429,0.168880455,0.245901639,0.066666667,0.241605242,0.137178052
F16580,D,0.058166058,0.017857143,0.033206831,0.114754098,0.026666667,0.110565111,0.04031355
F16581,D,0.179060219,0.053571429,0.146110057,0.229508197,0.02,0.248976249,0.170212766
F16582,D,0.506386861,0.4375,0.329222011,0.606557377,0.36,0.569205569,0.58118701
F16583,D,0.216468978,0.098214286,0.218216319,0.245901639,0.08,0.272727273,0.194848824
F16584,D,0.145985401,0.035714286,0.129981025,0.180327869,0.04,0.206388206,0.128779395
F16585,D,0.188184307,0.071428571,0.15370019,0.180327869,0.093333333,0.295659296,0.150615901
F16586,D,0.217153285,0.0625,0.19259962,0.196721311,0.046666667,0.282555283,0.211646137
F16587,D,0.011177007,0,0.004743833,0.049180328,0,0.029484029,0.002799552
F16588,I,0.064324818,0,0.037001898,0.098360656,0,0.14004914,0.036954087
F16589,I,0.217153285,0.133928571,0.147058824,0.262295082,0.18,0.257985258,0.237402016
F16592,D,0.074589416,0.008928571,0.060721063,0.081967213,0.086666667,0.136773137,0.043113102
F16593,I,0.565465328,0.428571429,0.39943074,0.590163934,0.28,0.714168714,0.593505039
F16594,D,0.56044708,0.517857143,0.416508539,0.557377049,0.266666667,0.673218673,0.595744681
F16597,D,0.087591241,0.026785714,0.051233397,0.098360656,0.026666667,0.184275184,0.051511758
F16598,D,0.583257299,0.642857143,0.638519924,0.770491803,0.52,0.680589681,0.479283315
F16599,D,0.009580292,0.008928571,0.008538899,0,0,0.024570025,0.001119821
F16601,D,0.057481752,0.026785714,0.058823529,0.06557377,0,0.117936118,0.021836506
F16602,D,0.101277372,0.017857143,0.051233397,0.098360656,0.013333333,0.230958231,0.054871221
F16603,D,0.046989051,0,0.027514231,0.081967213,0.006666667,0.076986077,0.043113102
F16604,D,0.051322993,0,0.033206831,0.081967213,0.006666667,0.085176085,0.044792833
F16605,D,0.090556569,0.035714286,0.039848197,0.06557377,0.013333333,0.194103194,0.060470325
F16607,D,0.025319343,0,0.042694497,0.049180328,0,0.024570025,0.018477044
F16608,D,0.33120438,0.178571429,0.139468691,0.131147541,0.073333333,0.356265356,0.465285554
F16609,D,0.085310219,0.026785714,0.046489564,0.131147541,0.013333333,0.20966421,0.031354983
F16610,D,0.056113139,0.008928571,0.030360531,0.032786885,0.013333333,0.081081081,0.061590146
F16611,D,0.161268248,0.098214286,0.124288425,0.278688525,0.08,0.26044226,0.12206047
F16612,D,0.32709854,0.223214286,0.284629981,0.459016393,0.2,0.502047502,0.245240761
F16613,D,0.20415146,0.0625,0.147058824,0.180327869,0.04,0.342342342,0.166853303
F16614,D,0.234260949,0.25,0.223908918,0.37704918,0.093333333,0.366912367,0.155655095
F16615,D,0.039005474,0.008928571,0.019924099,0.032786885,0.013333333,0.067977068,0.034714446
F16616,D,0.006386861,0,0.0028463,0.016393443,0,0.012285012,0.005039194
F16617,D,0.250228102,0.0625,0.205882353,0.229508197,0.08,0.37018837,0.221164614
F16618,D,0.00205292,0,0,0,0,0.004914005,0.001679731
F16619,D,0.029425182,0,0.020872865,0.049180328,0,0.054054054,0.021276596
F16620,D,0.018932482,0,0.013282732,0.032786885,0,0.04013104,0.010078387
F16621,D,0.009808394,0.008928571,0.000948767,0.016393443,0,0.021294021,0.007838746
F16622,D,0.057709854,0,0.040796964,0.049180328,0,0.084357084,0.058230683
F16623,D,0.010948905,0.008928571,0.006641366,0.016393443,0,0.026208026,0.003919373
F16624,D,0.30520073,0.169642857,0.241935484,0.409836066,0.1,0.509418509,0.225083987
F16625,D,0.123175182,0.035714286,0.073055028,0.114754098,0,0.217035217,0.104703247
F16626,D,0.210082117,0.178571429,0.175521822,0.278688525,0.14,0.37018837,0.126539754
F16627,D,0.054288321,0.017857143,0.019924099,0.032786885,0,0.145782146,0.019596865
F16628,D,0.002965328,0,0.000948767,0.016393443,0.006666667,0.006552007,0.001119821
F16629,D,0.061815693,0.116071429,0.031309298,0.114754098,0.013333333,0.108108108,0.047032475
F16630,D,0.018020073,0.008928571,0.017077799,0.016393443,0.006666667,0.042588043,0.003359462
F16631,D,0.029425182,0.035714286,0.021821632,0.06557377,0.006666667,0.048321048,0.021276596
F16633,D,0.239735401,0.098214286,0.200189753,0.31147541,0.06,0.375921376,0.191489362
F16634,D,0.233804745,0.098214286,0.173624288,0.393442623,0.14,0.41031941,0.159574468
F16635,D,0.041970803,0.008928571,0.028462998,0.06557377,0,0.089271089,0.022396417
F16639,D,0.100593066,0.026785714,0.098671727,0.147540984,0.033333333,0.16953317,0.063269877
F16641,D,0.189096715,0.071428571,0.194497154,0.213114754,0.066666667,0.244881245,0.164613662
F16642,D,0.393248175,0.205357143,0.25426945,0.409836066,0.106666667,0.496314496,0.440089586
F16643,I,0.427007299,0.330357143,0.223908918,0.278688525,0.213333333,0.442260442,0.565509518
F16644,D,0.246122263,0.330357143,0.222011385,0.344262295,0.193333333,0.312039312,0.211086226
F16645,I,0.227645985,0.053571429,0.056925996,0.147540984,0.04,0.262080262,0.334266517
F16646,D,0.084625912,0.044642857,0.038899431,0.06557377,0.026666667,0.171171171,0.060470325
F16647,I,0.318658759,0.142857143,0.138519924,0.163934426,0.08,0.334971335,0.450167973
F16648,D,0.100593066,0.044642857,0.082542694,0.081967213,0.113333333,0.177723178,0.061590146
F16649,D,0.021213504,0,0.010436433,0.016393443,0.026666667,0.053235053,0.006718925
F16650,D,0.694343066,0.767857143,0.534155598,0.68852459,0.4,0.785421785,0.746920493
F16651,D,0.625228102,0.642857143,0.489563567,0.557377049,0.353333333,0.712530713,0.669652856
F16653,I,0.660583942,0.678571429,0.518026565,0.62295082,0.32,0.719082719,0.733482643
F16654,I,0.151459854,0.044642857,0.120493359,0.213114754,0.053333333,0.24979525,0.115341545
F16663,D,0.014826642,0,0.006641366,0.06557377,0,0.036855037,0.005039194
F16664,D,0.131843066,0.035714286,0.135673624,0.147540984,0.033333333,0.180999181,0.109742441
F16665,D,0.181569343,0.044642857,0.175521822,0.180327869,0.04,0.257166257,0.153975364
F16668,D,0.042198905,0.008928571,0.023719165,0.049180328,0,0.091728092,0.024636058
F16671,D,0.043339416,0.008928571,0.025616698,0.049180328,0,0.094185094,0.024636058
F16672,D,0.174270073,0.044642857,0.14800759,0.163934426,0.033333333,0.237510238,0.166853303
F16673,D,0.019160584,0.017857143,0.015180266,0.016393443,0,0.045045045,0.005599104
F16674,D,0.008667883,0,0.004743833,0.049180328,0,0.021294021,0.002239642
F16676,D,0.025091241,0,0.008538899,0.06557377,0.006666667,0.036036036,0.029115342
F16677,D,0.036040146,0,0.015180266,0.032786885,0,0.103194103,0.007838746
F16678,D,0.00205292,0,0.001897533,0,0,0.005733006,0
F16679,I,0.072764599,0,0.059772296,0.06557377,0,0.115479115,0.062150056
F16683,D,0.064781022,0.017857143,0.017077799,0.06557377,0.006666667,0.141687142,0.048152296
F16684,D,0.004105839,0,0.003795066,0,0,0.008190008,0.002239642
F16689,D,0.034671533,0.008928571,0.021821632,0.049180328,0,0.072072072,0.020716685
F16690,D,0.008667883,0,0.004743833,0.049180328,0,0.021294021,0.002239642
F16691,D,0.049498175,0.017857143,0.033206831,0.06557377,0,0.107289107,0.025195969
F16692,D,0.039461679,0.008928571,0.024667932,0.06557377,0,0.084357084,0.021836506
F16695,D,0.041286496,0.008928571,0.026565465,0.06557377,0,0.088452088,0.022396417
F16696,D,0.001596715,0,0.000948767,0,0,0.002457002,0.001679731
F16699,D,0.00205292,0,0.001897533,0,0,0.005733006,0
F16700,I,0.027600365,0,0.020872865,0.081967213,0,0.063063063,0.009518477
F16703,D,0.037408759,0.008928571,0.023719165,0.049180328,0,0.08026208,0.020716685
F16704,D,0.008439781,0,0.026565465,0,0,0.005733006,0.001119821
F16708,I,0.002737226,0,0.0028463,0.016393443,0,0.005733006,0.00055991
F16709,D,0.037864964,0.008928571,0.024667932,0.06557377,0,0.078624079,0.021836506
F16713,I,0.020072993,0.017857143,0.016129032,0.016393443,0,0.047502048,0.005599104
F16714,D,0.039461679,0.008928571,0.024667932,0.06557377,0,0.084357084,0.021836506
F16715,D,0.017107664,0,0.016129032,0.032786885,0,0.03030303,0.010638298
F16717,D,0.002509124,0,0.001897533,0.016393443,0,0.004914005,0.001119821
F16719,D,0.13959854,0.089285714,0.098671727,0.196721311,0.093333333,0.225225225,0.110302352
F16720,D,0.304060219,0.1875,0.288425047,0.327868852,0.246666667,0.35954136,0.286674132
F16721,D,0.090328467,0.035714286,0.063567362,0.196721311,0.026666667,0.144144144,0.074468085
F16722,D,0.207801095,0.0625,0.15654649,0.229508197,0.013333333,0.30958231,0.193169093
F16723,D,0.020072993,0,0.020872865,0.032786885,0,0.046683047,0.003919373
F16724,I,0.227645985,0.053571429,0.056925996,0.147540984,0.04,0.262080262,0.334266517
F16725,I,0.127509124,0.044642857,0.093927894,0.196721311,0.013333333,0.23996724,0.082866741
F16726,I,0.11770073,0.017857143,0.079696395,0.147540984,0.026666667,0.206388206,0.092385218
F16727,D,0.025091241,0,0.008538899,0.06557377,0.006666667,0.036036036,0.029115342
F16728,D,0.201414234,0.071428571,0.157495256,0.196721311,0.1,0.30958231,0.170212766
F16729,I,0.26665146,0.258928571,0.237191651,0.360655738,0.333333333,0.36036036,0.211646137
F16730,D,0.109717153,0.026785714,0.084440228,0.131147541,0.08,0.195741196,0.072788354
F16731,D,0.075501825,0.008928571,0.059772296,0.213114754,0.02,0.141687142,0.043673012
F16732,I,0.02395073,0,0.043643264,0.049180328,0,0.027846028,0.012318029
F16733,I,0.208713504,0.151785714,0.175521822,0.196721311,0.1,0.27027027,0.199328108
F16734,D,0.135036496,0.035714286,0.149905123,0.147540984,0.04,0.18018018,0.109182531
F16735,D,0.144616788,0.035714286,0.143263757,0.180327869,0.046666667,0.192465192,0.126539754
F16736,I,0.31455292,0.1875,0.090132827,0.163934426,0.046666667,0.357903358,0.452967525
F16741,D,0.164233577,0.035714286,0.019924099,0.081967213,0,0.19000819,0.25643897
F16742,D,0.059762774,0.008928571,0.034155598,0.081967213,0.02,0.0999181,0.053191489
F16743,I,0.249771898,0.116071429,0.258064516,0.360655738,0.2,0.334152334,0.195968645
F16744,I,0.14165146,0.044642857,0.141366224,0.180327869,0.04,0.222768223,0.099664054
F16745,I,0.205291971,0.0625,0.273244782,0.180327869,0.093333333,0.228501229,0.168533035
F16746,I,0.175182482,0.053571429,0.158444023,0.344262295,0.08,0.262080262,0.13549832
F16748,I,0.23129562,0.098214286,0.215370019,0.262295082,0.106666667,0.31040131,0.204367301
F16749,I,0.401459854,0.392857143,0.435483871,0.524590164,0.32,0.527436527,0.298432251
F16750,I,0.148266423,0.053571429,0.10341556,0.114754098,0.12,0.250614251,0.114221725
F16751,I,0.277600365,0.080357143,0.222011385,0.262295082,0.073333333,0.417690418,0.244680851
F16752,D,0.178604015,0.053571429,0.183111954,0.213114754,0.04,0.22031122,0.165733483
F16753,I,0.249771898,0.125,0.232447818,0.360655738,0.093333333,0.434889435,0.150615901
F16754,I,0.002281022,0,0,0.016393443,0,0.007371007,0
F16755,I,0.169936131,0.098214286,0.149905123,0.196721311,0.106666667,0.235053235,0.146136618
F16756,I,0.002509124,0,0.001897533,0.016393443,0,0.004914005,0.001119821
F16757,I,0.136633212,0.035714286,0.122390892,0.163934426,0.04,0.186732187,0.124300112
F16758,D,0.073677007,0.044642857,0.059772296,0.131147541,0.013333333,0.132678133,0.046472564
F16761,D,0.04060219,0,0.05028463,0.06557377,0.013333333,0.051597052,0.031354983
F16765,D,0.227645985,0.053571429,0.056925996,0.147540984,0.04,0.262080262,0.334266517
F16766,D,0.303375912,0.160714286,0.117647059,0.31147541,0.146666667,0.376740377,0.384658455
F16772,D,0.034671533,0.008928571,0.021821632,0.049180328,0,0.072072072,0.020716685
F16773,D,0.106751825,0.089285714,0.138519924,0.31147541,0.126666667,0.125307125,0.06774916
F16774,D,0.005474453,0,0.008538899,0,0,0.011466011,0.00055991
F16775,D,0.176551095,0.035714286,0.032258065,0.098360656,0,0.219492219,0.258678611
F16776,D,0.098312044,0.026785714,0.063567362,0.114754098,0.026666667,0.181818182,0.071668533
F16781,D,0.159443431,0.053571429,0.141366224,0.245901639,0.06,0.227682228,0.13549832
F16782,D,0.042883212,0.008928571,0.029411765,0.06557377,0,0.087633088,0.025195969
F16783,I,0.133667883,0.035714286,0.125237192,0.163934426,0.033333333,0.190827191,0.113101904
F16786,D,0.041742701,0.008928571,0.023719165,0.049180328,0.013333333,0.076986077,0.032474804
F16787,I,0.122718978,0.026785714,0.146110057,0.196721311,0.053333333,0.181818182,0.077827548
F16788,I,0.381843066,0.169642857,0.25426945,0.295081967,0.26,0.46027846,0.430011198
F16789,D,0.091925182,0.017857143,0.062618596,0.081967213,0.026666667,0.164619165,0.069988802
F16790,D,0.018248175,0,0.015180266,0.049180328,0,0.04013104,0.006718925
F16791,D,0.047445255,0,0.027514231,0.114754098,0.013333333,0.084357084,0.037513998
F16793,I,0.215328467,0.241071429,0.190702087,0.393442623,0.2,0.332514333,0.143337066
F16794,I,0.001824818,0.008928571,0.000948767,0.016393443,0,0.004095004,0
F16795,I,0.400775547,0.375,0.45256167,0.639344262,0.433333333,0.518427518,0.280515118
F16796,I,0.016195255,0.017857143,0.004743833,0.032786885,0.006666667,0.043407043,0.004479283
F16797,D,0.038093066,0.017857143,0.017077799,0.049180328,0.026666667,0.091728092,0.015677492
F16800,I,0.351961679,0.348214286,0.20113852,0.360655738,0.12,0.423423423,0.411534155
F16801,D,0.04790146,0,0.015180266,0.06557377,0.006666667,0.105651106,0.033594625
F16802,D,0.100593066,0.026785714,0.035104364,0.049180328,0.033333333,0.252252252,0.047592385
F16803,D,0.339187956,0.276785714,0.342504744,0.540983607,0.393333333,0.461097461,0.246360582
F16804,D,0.188412409,0.178571429,0.164136622,0.245901639,0.066666667,0.314496314,0.125419933
F16805,D,0.025091241,0.035714286,0.014231499,0.131147541,0.02,0.049140049,0.011198208
F16806,D,0.191605839,0.044642857,0.135673624,0.196721311,0.04,0.348894349,0.138857783
F16807,D,0.028740876,0.026785714,0.027514231,0.049180328,0.033333333,0.052416052,0.012318029
F16808,D,0.11040146,0.017857143,0.060721063,0.180327869,0.02,0.252252252,0.0537514
F16809,D,0.146441606,0.071428571,0.104364326,0.180327869,0.04,0.31040131,0.071668533
F16810,D,0.324589416,0.160714286,0.134724858,0.131147541,0.073333333,0.352170352,0.455767077
F16811,D,0.006614964,0,0.000948767,0,0,0.022113022,0.00055991
F16812,D,0.096259124,0.026785714,0.049335863,0.098360656,0.04,0.201474201,0.061030235
F16813,D,0.036040146,0.035714286,0.025616698,0.06557377,0.013333333,0.06961507,0.020156775
F16814,D,0.125,0.169642857,0.107210626,0.245901639,0.133333333,0.230958231,0.055431131
F16815,D,0.031934307,0,0.022770398,0.049180328,0,0.064701065,0.019036954
