"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.79266055,0.649839733,1369.113178,1.268050568,5.203854364,281.1451728,13.38326363,27.86413922,1275.624708,108.2485513,20.13859928,12.26402127,16357.6409,3.292375561,0.190223141,1482.572586,34.73494429,91.48259094,0.187013807,0.042260961,0.317744688,1.40094793,1.467295613,1.148863398,7.557764426,42.06153148,33
0.579816514,0.730577979,846.2279451,1.601204298,-4.254089467,475.2034746,13.97939139,24.99078249,1587.636918,111.0183309,14.35090531,11.69657485,12661.23524,1.903445299,0.616722497,771.3229424,130.1727069,119.4999175,0.229333858,0.018395379,0.304495962,1.364644555,0.100000001,1.096790917,6.449964255,35.31953378,8
0.80733945,0.68016402,646.3854702,2.166254435,12.85304054,592.8686049,11.06286841,30.17256073,958.9032654,76.15570426,24.36681368,20.17437019,14753.66041,2.122701872,0.430272945,1384.700939,-45.77563774,102.1640675,0.163501979,0.129164655,0.428012893,1.383241103,0.331183406,0.602486764,7.506082809,46.30710606,51
0.727522936,0.764918197,4376.562936,1.889212487,-4.371988824,352.3780197,12.8143276,34.1499332,890.4111926,93.03104419,6.038106273,12.44957865,15619.35617,3.359236302,0.387348455,921.7889747,128.8155112,89.69473315,0.213658044,0.044744196,0.349926272,1.526875012,0.204255621,1.386712751,5.51133409,51.37998596,9
0.023394495,0.690642336,5060.07158,0.962679485,-6.497908915,105.4153263,14.60558931,36.31154692,945.3812179,119.3898493,5.059535014,1.07845754,16023.86228,4.011174518,0.094842923,1112.620566,174.9143268,-101.6034979,0.212553349,0.050484949,0.324427781,1.532989407,0.110802839,1.313046969,5.493460642,55.08520053,11
0.488073394,0.626525646,633.4721422,3.242752986,17.71866739,1500.319317,8.705318076,34.03667755,606.3959112,58.47958427,24.75726726,130.1630981,14838.31952,2.175943022,1.184304383,1270.51202,-101.1569606,-96.73981603,0.142004431,0.05198963,0.292184327,1.341283126,0.122941952,1.32284532,5.22511413,37.71577646,18
0.52293578,0.627774675,163.3892277,1.209503585,17.41368459,1544.466363,7.965538449,25.83467638,833.9260089,52.23691801,27.27448625,173.2703155,14256.64768,1.990998321,1.260515994,1226.898746,-112.1856313,1.730900798,0.15314503,0.104384823,0.381237248,1.298162665,0.152725204,1.141771955,5.628719265,34.19946788,31
0.916513761,0.717247295,201.8289177,0.594607756,7.691028683,504.0970435,12.02210876,26.3909118,1283.313102,111.4159924,22.60941762,7.462214859,15175.77007,3.160328788,0.368540066,1368.576653,13.04052531,170.3814834,0.256388833,0.044652548,0.488429738,1.444938171,0.239499174,0.752760924,7.545074559,50.02918313,31
0.155045872,0.795489045,5020.832619,2.631157524,-0.823060038,222.6507515,13.62831872,40.84391794,753.6988219,72.04429042,8.345682284,18.13365753,16661.48236,3.681393062,0.178540038,1245.353154,130.5272199,-39.43501326,0.234001055,0.118942025,0.481358598,1.44074271,0.101156795,1.422974483,5.412061464,45.88336281,20
0.774311927,0.740681681,1568.603607,2.066267616,2.493241231,293.7878587,11.59627028,26.23353684,1222.415274,56.11327232,16.81502116,24.85271644,14622.15372,2.91278252,0.260025666,1182.270922,37.49715195,147.1198484,0.188348013,0.011254741,0.320842559,1.381758616,0.672342215,1.211291124,7.577468419,37.38174598,14
0.525688073,0.611569348,424.0878969,2.280613297,17.2898539,1497.92592,7.161227724,24.98064441,784.2535077,52.71579616,26.50383003,180.650436,13500.19585,1.983123676,1.315076819,1143.0757,-110.5196221,36.86704221,0.152575758,0.060434728,0.33529166,1.361055617,0.13158423,1.238927384,5.583200954,40.16174088,25
0.932110092,0.740887335,1513.88362,1.891867183,4.854937367,450.2067564,14.0366338,31.45860782,1130.561026,107.5884624,18.04160669,11.6442564,15970.49486,3.038495025,0.35116915,1294.732076,31.65571029,93.226879,0.181733175,0.070868874,0.37978018,1.41545907,0.329337691,0.669934688,7.768656696,42.15525053,51
0.46146789,0.687892301,195.8089071,0.662110983,0.334939897,545.2686541,12.41272759,21.67993863,1675.957552,96.51524512,19.44338333,19.82934666,13008.14349,2.492743656,0.580878133,938.3673688,98.5071998,102.000357,0.239433714,0.040375937,0.341406136,1.394357355,0.101428063,1.227572311,6.375455199,39.53855766,20
0.359633028,0.790016981,3286.136602,2.561749795,-0.449023046,73.61928083,14.31875475,35.163296,1003.154701,110.0290636,11.64745629,1.270830538,16536.23878,3.815045952,0.055163726,1378.457668,71.04077972,49.31329666,0.163430481,0.033770471,0.311144613,1.412559358,4.076338349,0.964126549,7.436408209,46.32490272,15
0.459633028,0.796771396,3875.623766,3.478480922,-1.343419787,267.5540268,12.86751269,33.8604857,918.360159,92.27385748,9.504131055,11.27982767,16169.71465,3.203389848,0.250194844,1138.855674,99.48008101,64.87999444,0.204838228,0.039749824,0.349267216,1.512608575,0.160482248,1.2761587,6.412472985,51.76679869,24
0.471559633,0.641659141,319.2891934,2.279690647,16.25257843,1740.541255,7.842878972,25.74455624,827.6818204,57.41476046,26.07508983,173.6747529,14693.68374,2.35979397,1.421805054,1230.553983,-90.26771208,37.76048218,0.169083156,0.063730479,0.379411186,1.304421974,0.120612461,1.677712623,5.208281065,33.03489069,30
0.204587156,0.620373877,44.95840926,0.690010323,21.37552296,1822.786611,6.399651332,31.33091227,514.1865448,39.18665952,27.32545313,224.3054393,15217.90725,3.589156212,1.290121053,1366.790795,-134.721643,-129.8044822,0.113766233,0.043428942,0.284950292,1.242388664,0.117813768,1.208259118,5.01376537,26.75708502,4
0.955963303,0.695160218,2007.335409,4.844691064,0.860006095,397.7466032,12.95649266,30.50806352,1107.138472,43.35929155,13.8724248,48.92079898,14599.81938,2.645967359,0.439322541,1041.628615,40.60057049,176.2471258,0.151337476,0.045991888,0.334543192,1.353384039,0.524073856,1.537119951,6.978004925,35.87550807,24
0.150458716,0.650223403,1189.413066,0.35100634,5.746994909,147.886982,12.35067323,25.7492308,1323.978068,106.9308508,21.51031114,5.301799916,16367.91956,3.873011719,0.090562871,1634.845123,33.80685259,61.63750523,0.194285721,0.037561211,0.318120092,1.396228542,0.452323148,0.622653813,7.929301289,46.5282545,6
0.894495413,0.694674281,2931.229841,8.986791666,6.990901388,877.6592428,10.3545422,37.05490347,630.441433,88.50307025,14.33742391,26.57134373,12170.3645,2.460647732,0.942334818,947.7163326,2.985481938,77.91633259,0.185138631,0.079172721,0.31449422,1.386429081,0.110081665,1.070106903,6.085983672,41.44209354,31
0.483486239,0.642277063,1438.194175,7.934294265,15.96977567,2698.87535,5.709910358,37.14300978,343.6537714,63.78997092,19.7616798,212.2012545,15213.19689,4.118560655,2.584501133,1141.124783,-83.99568639,-188.7461992,0.113557045,0.046929022,0.242295338,1.379377227,0.126043474,1.27755301,5.676770265,40.13335111,17
0.065137615,0.66989282,1793.73584,2.831449883,2.920405984,111.8205128,11.68354692,26.99355937,1197.294769,92.01556768,17.34743595,3.512820513,15588.52778,3.006837593,0.085135897,1318.153846,74.81784188,42.23076923,0.205714285,0.003565062,0.346148789,1.383589735,0.705128202,0.666153841,7.976923429,44.23076923,3
0.746788991,0.68789432,2625.388471,5.645660849,12.10768938,931.2171841,10.97614446,46.8913716,469.7695528,60.60206735,17.3862076,62.08323086,15013.41707,1.975234394,0.756914571,1232.586074,-30.4345793,-124.562865,0.211943074,0.065301426,0.353125862,1.382631394,0.107616049,1.090345848,6.049838611,40.00868429,32
0.918348624,0.698932245,1519.654017,2.411033858,5.638907718,469.7003912,13.48039425,31.87018673,1068.642788,107.6403817,18.14065606,9.988398759,15976.81496,2.887082376,0.367126575,1287.481114,24.05992485,88.00768919,0.176874402,0.086358552,0.390670352,1.41680492,0.282888173,0.651739502,7.717536731,44.56063672,53
0.088990826,0.691120414,19.19524751,0.278514279,9.1951038,630.9089307,9.145074404,22.18538534,1198.015168,107.9946187,23.10795145,19.54112808,15162.14777,4.09869761,0.390749693,1299.867215,-9.313643245,109.6134224,0.120915178,0.049137727,0.470690072,1.002808512,2.09182034,0.776174954,5.604586258,24.58392435,16
0.320642202,0.798857378,1215.641815,0.785404328,8.872055352,36.3325147,15.28299672,31.4919998,1242.582205,90.01424507,23.37440485,0.868222064,16656.62556,3.161431729,0.019148278,1924.219414,-4.277560107,28.27454275,0.201345624,0.01366152,0.426159324,1.431072837,1.555522457,0.543221081,7.662043579,45.19052543,12
0.532110092,0.675095799,375.1098021,0.538208405,-0.280150218,554.1873939,12.73974105,23.17350715,1576.449703,103.8648142,17.96916186,16.41133869,13010.35238,3.069571118,0.6108095,907.4626004,98.81592311,113.8634718,0.234180043,0.028035564,0.309324918,1.391320566,0.099858551,1.133343334,6.412006308,39.53773905,15
0.066055046,0.751157271,4966.733271,5.816045991,-4.44150442,239.3299081,12.00549847,33.14884564,894.4390079,85.10272579,6.421311819,23.92482423,16052.26914,2.885908296,0.225012728,1063.868397,160.0621913,-43.74761132,0.23119898,0.085613222,0.535209536,1.537414826,0.125815758,1.310115346,5.883089813,51.76383631,11
0.232110092,0.656435337,1338.970342,3.518292982,19.4891017,1536.346936,11.65535222,51.86992086,334.0843562,84.06705315,22.59609666,50.90171483,16917.80881,1.248209751,1.020405541,1505.400762,-103.3751409,156.9118768,0.150739697,0.103705622,0.301951365,1.341017768,0.111686252,1.449061602,5.171848227,41.38583677,32
0.499082569,0.678846725,1494.560534,0.701108508,3.429942257,241.0164733,13.06903458,27.50896107,1287.391443,112.730849,18.56619874,6.232677392,16017.55953,3.959606222,0.169393776,1428.669508,57.1873937,41.8629575,0.19494086,0.041834134,0.352786171,1.377632841,1.314402907,1.357179693,7.403826803,34.47484136,20
0.146788991,0.620958678,19.60832053,0.099825168,13.33229839,642.3333907,10.74714575,27.88125379,1063.895804,112.9469033,25.81631252,23.18945195,16051.65069,3.116079469,0.417129696,1534.4732,-50.19917913,258.7918061,0.184963054,0.068771513,0.412719657,1.425373005,0.65899784,0.56427152,7.508573904,45.71014989,41
0.055504587,0.660263002,1271.582841,0.070822163,12.75173283,34.15149452,15.32713173,32.6163728,1194.762275,70.14164901,25.90900001,2.134404575,16157.55864,1.381280493,0.021247552,1604.329475,-52.89857016,23.48988902,0.130864916,0.048051038,0.356365354,1.45411926,0.157125352,0.536816239,6.454912351,64.58167087,18
0.89266055,0.696731413,1646.01624,2.887743993,8.41522385,624.861772,9.358822805,28.59131054,850.5670846,79.35204447,18.64172726,16.02364984,14211.21139,1.998062118,0.593302026,1058.842217,-8.138535415,69.96279562,0.144741751,0.130119276,0.391463325,1.426257653,0.253201556,0.676782205,7.419392844,45.99279915,36
0.737614679,0.659173328,729.1766697,2.523537494,15.06416406,1005.831479,7.418154048,26.0591702,768.7269247,84.01152116,24.37272163,27.56222271,12382.48755,1.401952262,0.981937879,1024.015856,-77.28720695,0.963197323,0.132882927,0.187089358,0.39424655,1.400067616,0.18272602,1.006134278,7.079933105,40.64921085,14
0.942201835,0.683738852,881.279618,3.638801311,12.53081996,884.3815249,8.588992488,28.68292976,794.8445292,69.21658505,22.24518444,33.5127079,13431.5797,1.807445337,0.786263611,1126.068039,-48.61505088,112.7253222,0.14622711,0.192180368,0.450093909,1.403049154,0.107127945,0.882290318,6.357577945,43.72201022,25
0.574311927,0.768468628,1579.342163,3.844406328,0.768333333,372.9946667,11.7750074,28.18374317,1150.390614,43.23111364,14.55705187,44.25244444,14252.36556,2.88529629,0.372041244,1043.936,63.60033333,34.21511111,0.187809522,0.022865914,0.359081652,1.373075557,0.41991111,1.966257736,7.211466768,30.12266667,6
0.04587156,0.624845674,289.5816533,0.277661309,6.797454984,400.9289334,12.8817647,26.77400311,1349.691955,120.9829838,22.64684937,5.501730318,15229.53513,3.363232809,0.270583624,1481.100358,27.57758105,158.693363,0.229311029,0.027238532,0.350406965,1.455811388,0.532412556,0.827971817,7.463385292,48.09077988,26
0.68440367,0.678494325,514.8749896,1.555360183,11.39530311,545.3430328,11.91032385,30.11430979,1052.49077,112.8498308,23.77094149,11.71468579,16031.89052,2.343394228,0.385459822,1419.270697,-42.89390454,194.3164617,0.159960991,0.103520651,0.41076234,1.448239051,0.288285522,0.696757512,7.581236321,49.58217213,51
0.211009174,0.818764299,3567.681878,3.296276841,-2.002939527,103.4684642,14.21746235,35.20608956,989.5269042,116.3308726,9.908258255,0.994553523,16297.39606,3.836030794,0.086747458,1267.538394,86.76716537,49.96954008,0.179667549,0.033438993,0.296594519,1.384689332,0.654148719,1.067191379,7.40025568,40.78725121,16
0.355045872,0.612152748,74.78201718,0.644363613,17.41575854,1625.616795,8.133058895,25.87582639,857.1659033,58.09516549,27.58644808,167.8401317,14804.08502,2.213511953,1.222402522,1330.409924,-102.358435,179.0288152,0.149020025,0.077776667,0.367551511,1.200624949,0.153865733,1.158144604,5.464755774,27.14295337,27
0.19266055,0.61500787,136.6014091,1.21444716,24.36475902,1289.986556,7.19171554,41.70610136,377.47927,80.68542457,28.32430129,43.65656319,17333.08841,2.560938644,0.786385593,1639.608409,-170.0857156,77.95345778,0.109748919,0.043831362,0.206151654,1.360060824,0.112022392,1.148960807,5.256485654,49.61693843,35
0.339449541,0.675608886,407.0113598,0.649612224,-1.615193262,525.383839,13.7508784,24.21048367,1622.856913,102.0123387,17.20942441,16.08705626,12620.75758,2.673040563,0.60263184,871.4932041,112.0024015,115.9266502,0.236666664,0.031657857,0.319419398,1.393657721,0.100000001,1.032290536,6.303739128,39.1168779,12
0.50733945,0.656173883,2065.945864,6.336261566,14.6623667,880.8079638,10.9445623,46.17914834,475.0148931,92.93855553,19.80409441,24.76699402,13926.67536,2.083215688,0.66778487,1338.070201,-61.4735087,-45.34202854,0.166343078,0.078180166,0.307727901,1.360739583,0.110027622,1.183549183,6.101871994,38.75786405,41
0.220183486,0.619113957,1454.876887,5.08136549,18.26005941,1137.297969,10.54793055,48.85955378,407.7079817,84.94799923,22.3782744,51.33419588,15532.30591,1.638592223,0.837699906,1358.278366,-95.9020201,202.5758645,0.145435271,0.058332637,0.264274578,1.362324923,0.108719519,1.206492592,5.443056586,42.26652552,41
0.789908257,0.785234198,3865.593337,2.336895139,-1.350917638,197.5824602,14.30354526,35.10612908,964.8131699,99.88058875,10.12305189,6.707034971,16484.38345,3.626691839,0.170648837,1239.964009,118.0708404,66.68682814,0.213440781,0.025836799,0.340509735,1.495166011,0.822799035,1.215542244,6.672241053,48.106341,30
0.460550459,0.702630075,3820.391785,4.129795348,-3.776786951,359.8277018,14.0405208,35.39497489,932.2552309,108.980302,7.411238493,5.370876911,16199.14667,3.917120316,0.358653493,1021.94945,117.0128349,129.3953473,0.191855944,0.034993784,0.292689256,1.46096674,0.156080719,1.636830241,6.224409973,44.41157147,30
0.987155963,0.718720931,2718.601665,3.265973991,3.751344524,596.5496113,11.09750059,32.55245714,805.8298338,84.141668,13.19214606,9.606219081,13888.47939,2.289222017,0.618647032,969.7060777,28.5289417,81.57540636,0.158118835,0.107406969,0.386414818,1.429012725,0.130466433,1.446678442,7.111865728,45.98226148,20
0.933027523,0.692592586,328.7772816,0.6181041,0.35053575,498.055765,14.07425253,25.14716257,1584.338321,116.2515223,18.70247218,9.85442575,13314.63539,2.78835743,0.497922953,1000.790895,88.80785385,103.9893084,0.223656178,0.035412701,0.307587632,1.386509471,0.100000001,1.463156292,6.352456276,38.69455855,11
0.025229358,0.679521218,889.2243136,0.119695245,11.8241488,39.52051399,16.13380946,31.85563977,1295.296492,91.86965225,26.45737075,1.137760094,16291.22372,2.154130529,0.021398056,1843.892114,-38.5929799,23.86256604,0.143817294,0.024207384,0.395001068,1.643635152,0.717226525,0.496791473,5.864196556,81.52514513,13
0.414678899,0.776869577,5116.921142,3.533763538,-1.032708597,232.2587507,14.46863634,45.67018183,644.3693248,57.97910931,6.636931862,18.00059706,16657.01026,3.754810059,0.201453392,1144.894694,147.6227881,-142.5052616,0.197100213,0.124016449,0.433736624,1.539635055,0.139062618,1.400068634,5.847712367,51.41540413,22
0.365137615,0.629253591,1315.724281,2.496709873,16.75156445,1181.217719,9.078183339,40.11980602,524.0674499,80.65969832,22.37152561,61.51330118,13959.89593,1.817419875,0.949938231,1244.488955,-96.98614556,221.5584163,0.119102989,0.126596851,0.297464676,1.287135957,0.107794028,1.699042479,5.447713259,29.88106721,28
0.935779817,0.705848458,408.9448239,1.875582442,6.529915975,885.6035488,11.18305434,24.84079956,1238.266713,104.079017,20.87673014,29.95434529,14000.91644,2.342656926,0.828699832,1072.271338,27.50129274,177.1643569,0.266524662,0.057941653,0.493496747,1.390837956,0.114933301,0.999147787,6.51860515,41.48219143,14
0.675229358,0.735792294,1351.034469,1.507251263,11.22816657,60.25816454,14.10179291,31.37663967,1139.372841,65.99960621,23.91243975,3.213234809,15923.77701,1.666933309,0.038676737,1571.72455,-33.15944311,20.4019265,0.140781804,0.02448985,0.296812609,1.423120665,9.764009974,0.608610544,7.446704477,45.70983704,29
0.822018349,0.723217991,1520.651433,1.30795487,10.83341207,88.60766569,13.54687693,31.04508269,1110.10712,60.03016258,23.29826213,5.822730902,16026.50474,1.479837632,0.059375532,1498.753859,-33.60696589,35.33497471,0.133680227,0.031527783,0.30416071,1.443400981,5.784688555,0.958005727,7.401776746,44.76989619,34
0.951376147,0.733108894,4246.634877,4.780350726,0.397814751,664.3777015,13.86661617,41.94905839,690.0589024,92.68636912,8.415684628,15.63617114,13886.75038,2.9169429,0.699531316,963.6238318,88.39489419,79.01818049,0.226858187,0.04827743,0.368772629,1.490446842,0.100000001,1.846366074,6.336784368,43.82118867,10
0.764220183,0.688925282,1878.206876,1.660984618,7.17172282,309.7775397,12.54167415,31.4804421,988.0637968,91.67706638,18.88749135,7.643883898,15094.77471,2.177252354,0.255034105,1236.065377,3.916988887,30.06814098,0.160187512,0.066908032,0.347412365,1.408122303,0.335079481,0.763993085,7.72361454,40.94042847,23
0.404587156,0.609523595,260.3150357,1.781959395,16.78221029,1519.836854,8.066055589,26.23206924,827.6462187,47.63165096,26.61789006,188.0658815,13949.83191,2.006420312,1.298118617,1173.989514,-105.7488687,80.81155015,0.154954177,0.103301887,0.370556506,1.32275911,0.148031919,1.218942255,5.610144526,33.8199848,28
0.188990826,0.636597604,4137.818296,3.39421512,-4.283218369,295.4695892,13.97455749,34.93491406,945.7700839,107.1946323,7.050485589,6.07424812,16238.94759,4.202581786,0.292281438,1042.866071,139.4684599,82.27235499,0.200469012,0.033900937,0.302461253,1.437494631,0.092548337,1.258086042,5.451940031,49.11929377,18
0.25412844,0.807955509,4538.340317,3.224581513,-6.098646155,141.5617778,14.34340969,35.94131501,955.0593113,125.0161738,5.352225643,0.614222222,15966.84567,4.270335608,0.136765128,1074.617436,144.8943795,2.864,0.194773283,0.027170673,0.284330497,1.520997609,0.208348717,1.367307332,5.808963993,51.43917949,13
0.837614679,0.698285978,78.77040046,0.429779654,8.454037866,674.5647394,10.54390764,24.07281407,1240.571294,105.2387224,22.75912886,19.13109559,14496.23922,2.671093106,0.554808556,1220.889406,7.373517881,130.8853965,0.251696285,0.050958362,0.50423921,1.385832999,0.303253142,1.347843768,6.780403635,40.97484155,33
0.078899083,0.720310434,5093.751709,1.157715693,-7.746625083,108.7668196,14.72164768,36.08655969,957.9998716,124.2537175,3.938250629,0.352933,15783.84871,4.148779651,0.104999937,1043.0237,177.622363,-92.83083125,0.205396826,0.036899324,0.296257855,1.572337377,0.102036421,1.37354391,5.813038517,56.06067556,9
0.943119266,0.693999652,1868.550487,2.454219722,7.095048959,600.5492868,9.988795134,29.70906741,847.2964615,81.11961492,17.22959563,13.7094337,13945.91021,1.952191301,0.588765302,1025.227369,-8.531698676,146.3569411,0.144310957,0.119662642,0.38627287,1.397433957,0.306976418,0.762990388,7.526669937,39.42649343,32
0.88440367,0.738883007,4906.283289,4.338293915,0.365773944,313.7124512,14.83538538,47.53766567,608.5483589,42.7926507,7.593084761,42.12413638,16865.65289,3.550441197,0.257997672,1209.18489,129.091968,-104.2451187,0.179544358,0.128540399,0.422187511,1.529450287,0.135228299,1.378931334,6.132487129,49.93729348,19
0.508256881,0.749479001,4540.905602,5.209574198,-0.446071098,627.0361596,12.07133148,37.84814038,727.8468609,95.29740768,8.1412706,17.78780989,15312.9011,2.878664244,0.65145154,980.7333138,112.6232409,46.41836585,0.235685346,0.079140446,0.40380801,1.498673163,0.10968168,1.702110146,6.386592282,46.54012029,11
0.319266055,0.618651961,183.541071,1.098640054,21.0602289,1579.537892,7.274673718,30.75415145,614.8774922,66.94772285,27.81087784,124.176225,15024.93262,1.674462996,1.16657936,1354.904522,-146.0511623,359.6347093,0.118932739,0.11090708,0.269575408,1.3372861,0.13082559,1.137449987,5.531731521,40.93122735,22
0.903669725,0.720282297,54.51918874,0.83789354,10.78713244,607.0783467,7.488001242,21.28989914,1041.764484,100.4986014,22.76010694,28.57063541,15675.08441,4.43249538,0.376947848,1336.613202,-24.23540854,26.42926883,0.120915178,0.058257456,0.38211968,1.095589125,0.140266392,0.704877056,5.132018476,32.17264344,15
0.883486239,0.717183319,745.7837989,0.472915803,4.785015896,159.1067323,13.0844208,24.49339533,1500.309934,35.44735419,21.90860987,19.29886215,14886.38364,2.186764151,0.115519017,1377.091146,20.35174578,63.96319782,0.21270877,0.008514628,0.374492204,1.539142505,0.611325124,0.522973807,6.328392689,66.7626526,22
0.470183486,0.770725989,5026.977278,6.658189894,-4.879776686,84.74411203,12.3153989,32.93184113,916.9009084,96.68280381,6.425397841,5.732017823,15842.76618,2.99065351,0.080562826,1091.431572,179.1514136,-5.898790579,0.290813188,0.056060606,0.488853552,1.192832594,0.076957353,1.098427731,4.614703916,40.10757479,9
0.909174312,0.691360269,1075.000355,1.661725731,10.51385814,635.2135402,9.979314767,28.78475129,901.1859872,77.81889249,21.44983311,17.05260931,14507.12369,1.897321925,0.545976678,1163.494288,-32.61703044,83.11114245,0.145887141,0.133507463,0.414467012,1.404952033,0.346198877,0.742453437,7.75488014,39.56650212,25
0.374311927,0.615348461,337.0225047,2.853141286,22.3964897,2791.705483,6.486388149,39.52520946,359.7057642,104.3358152,26.155895,76.09695387,16315.86422,2.894969538,1.912864664,1466.625936,-147.941977,1119.088458,0.102832929,0.054724085,0.244671379,1.308331344,0.221949571,1.132196648,5.966610337,34.09037062,28
0.494495413,0.675210029,1701.065308,4.106194878,17.23910915,909.3125097,11.06556836,47.43420364,440.6546284,83.71061784,21.74218208,42.86018071,15253.80358,1.737601258,0.667169824,1365.79031,-83.69608325,72.2244119,0.159776784,0.052356632,0.278279275,1.391437892,0.111341332,1.399575503,5.546596006,41.22184141,26
0.393577982,0.785729476,3367.905068,5.982639045,2.904706817,34.92886249,13.36078229,34.01040065,970.2807451,93.37646157,14.11360246,0.626977001,15841.76221,2.165473554,0.030952607,1277.559638,55.78149389,-33.08412183,0.196695353,0.052482658,0.385988337,1.296660671,0.354402924,0.812232882,6.498653386,43.41301195,14
0.226605505,0.588751918,849.4910053,2.724882272,19.12725503,1247.550129,8.255282272,37.46581205,532.2647693,87.1644171,24.89806684,46.60178446,14258.57029,1.727819513,0.990767582,1259.841669,-113.029511,237.8851843,0.12391741,0.119607147,0.294511613,1.288389286,0.102770605,2.224234147,5.113219176,33.17265399,18
0.760550459,0.745763869,4241.124018,2.653191294,-4.47651235,229.8877084,14.06970818,34.44240457,976.2774313,102.0680598,7.253735208,8.274341044,16141.62155,4.278683653,0.223782686,1074.155527,153.7190901,41.90895643,0.214549819,0.031577016,0.332478741,1.545764527,0.103630986,1.304110384,5.861834222,53.41642012,13
0.870642202,0.684817219,985.0523432,2.52432456,12.50307455,738.8914217,10.30867715,30.49372272,882.8769389,72.31762678,23.23098636,28.11539554,14205.56882,2.258730996,0.565064281,1308.201179,-30.42442154,136.8846045,0.166252443,0.137303738,0.438980939,1.43027906,0.194233776,0.765667523,7.024683955,48.00944468,55
0.097706422,0.69485526,5049.664034,1.327330465,-7.788346273,138.5124082,14.40555594,35.83723409,952.7219677,124.6351214,3.792119553,0.805490087,15846.1383,4.289625786,0.137316034,1023.163871,176.4189877,-66.34243727,0.206594167,0.035527265,0.288220834,1.546217952,0.145521975,1.367587661,5.564667784,53.34479412,9
0.655045872,0.733072517,2974.7502,4.882620004,-4.460269875,319.5903614,12.06215228,28.52282787,1106.221456,87.02476456,7.870579702,11.23061881,14733.66917,2.80076589,0.46321712,748.4909481,101.1148894,169.4644547,0.221834493,0.014150415,0.322453983,1.427656596,0.100164008,1.408361168,5.796139457,46.43297799,12
0.923853211,0.708429372,3645.620394,8.663994555,3.734985355,717.8120174,12.09168995,40.405018,628.616379,88.41325446,11.02482656,13.53982496,12725.08789,2.807666517,0.806688093,924.8933588,48.98599661,74.34985659,0.195341959,0.071229584,0.334679653,1.442598352,0.152592486,1.134687789,6.715944656,42.98654115,18
0.669724771,0.708567281,149.9323809,0.066619986,5.902645982,450.3878773,12.02569301,23.93220748,1437.597522,118.845093,22.65192569,6.42380545,14754.09637,3.545522199,0.33925553,1328.837712,44.2506846,149.9904069,0.240078394,0.030923927,0.36964729,1.365519391,0.987645142,1.427849807,7.443785941,36.08474887,23
0.844954128,0.72047662,396.6351027,0.779276013,5.492780567,394.91586,13.02777119,27.28116385,1339.591884,125.4731994,21.29397565,4.894794521,15131.76072,3.353348043,0.281770356,1403.384779,40.47408955,126.6607002,0.225909389,0.032858488,0.349120345,1.402842002,0.364596656,1.317226168,6.995829584,40.71519026,31
0.114678899,0.66156442,4281.974751,3.829611383,-3.740402518,71.05937048,15.30806586,36.95352701,973.7970302,118.9291766,7.865105493,0.10579241,15880.3371,3.423212679,0.064023273,1186.006819,117.3197945,-56.39610166,0.187503063,0.025658665,0.284696555,1.462945102,0.49391831,1.215458359,6.42002203,46.80776913,12
0.013302752,0.66989282,4193.997206,3.825284566,-3.01478949,56.2470092,15.22969308,36.70704921,977.6545705,114.9939838,8.570816911,0.014452666,15838.8694,3.168609244,0.050437439,1189.15974,106.6498948,-53.36885416,0.175940887,0.026814033,0.285041704,1.495777605,0.599681892,1.151516477,6.417363921,47.81190789,15
0.214678899,0.817105918,4424.544307,1.897975495,-5.664517942,147.4050218,14.08307746,35.7416321,945.0568279,123.4638109,5.727824781,0.621656659,16068.21421,4.251102503,0.140226938,1077.862377,136.5434515,26.70524017,0.197264129,0.028868532,0.284431707,1.410068901,0.685200591,1.260896554,5.79294486,46.50088701,14
0.241284404,0.706492483,3586.291377,2.269889849,-1.41285804,88.03298717,14.2388148,35.30909098,981.2976842,110.0782924,10.40712686,1.854272721,16499.53928,3.744128824,0.074269103,1316.195276,81.50290929,42.34134256,0.170256657,0.03892036,0.29057324,1.527728916,4.129790235,0.794990155,6.558060026,60.95879997,18
0.00733945,0.721616718,1199.803271,0.876685261,9.292024912,45.28631593,15.47236998,31.6721956,1245.094384,90.34180169,23.7534437,0.795840352,16477.62171,2.844834997,0.024966697,1843.545225,-7.540552515,31.97894259,0.191265971,0.01340449,0.399417363,1.425445122,2.819068198,0.56796033,7.672670766,42.55144486,11
0.039449541,0.708688711,1003.313207,0.073259065,12.226229,53.710703,17.12160188,32.93932614,1319.230753,97.96087445,26.91342821,1.871708794,16223.01435,1.824987937,0.029648598,1810.774882,-33.83498743,39.53080569,0.148232529,0.035304836,0.425530656,1.682049804,0.100000001,0.430000007,5.766482168,87.47090574,2
0.301834862,0.604951974,1312.502814,3.472703041,17.15256926,1523.642485,8.344129527,40.98906654,473.4531113,90.93876981,22.20656583,54.91753416,14329.32387,1.863661617,1.277718754,1193.308881,-94.7581334,95.47641509,0.130402331,0.10024919,0.262191581,1.276174359,0.10461939,2.053018857,5.40951544,29.52374756,27
